Datat,Label
-2.79,Notstressed
-0.94,Notstressed
0.99,Notstressed
2.37,Notstressed
2.6,Notstressed
1.37,Notstressed
-1.25,Notstressed
-4.65,Notstressed
-7.87,Notstressed
-9.85,Notstressed
-9.71,Notstressed
-7.07,Notstressed
-2.11,Notstressed
4.48,Notstressed
11.68,Notstressed
18.46,Notstressed
23.9,Notstressed
27.34,Notstressed
28.37,Notstressed
26.89,Notstressed
23.17,Notstressed
17.92,Notstressed
12.26,Notstressed
7.47,Notstressed
4.7,Notstressed
4.48,Notstressed
6.65,Notstressed
10.36,Notstressed
14.45,Notstressed
17.9,Notstressed
20.12,Notstressed
21.07,Notstressed
21.05,Notstressed
20.51,Notstressed
19.77,Notstressed
18.91,Notstressed
17.78,Notstressed
16.11,Notstressed
13.66,Notstressed
10.27,Notstressed
6,Notstressed
1.1,Notstressed
-4.09,Notstressed
-9.2,Notstressed
-13.96,Notstressed
-18.19,Notstressed
-21.78,Notstressed
-24.65,Notstressed
-26.78,Notstressed
-28.14,Notstressed
-28.79,Notstressed
-28.71,Notstressed
-27.74,Notstressed
-25.6,Notstressed
-21.92,Notstressed
-16.48,Notstressed
-9.42,Notstressed
-1.31,Notstressed
7,Notstressed
14.6,Notstressed
20.84,Notstressed
25.48,Notstressed
28.67,Notstressed
30.8,Notstressed
32.27,Notstressed
33.32,Notstressed
34.07,Notstressed
34.47,Notstressed
34.52,Notstressed
34.21,Notstressed
33.65,Notstressed
32.95,Notstressed
32.17,Notstressed
31.32,Notstressed
30.38,Notstressed
29.35,Notstressed
28.28,Notstressed
27.26,Notstressed
26.35,Notstressed
25.48,Notstressed
24.39,Notstressed
22.78,Notstressed
20.46,Notstressed
17.52,Notstressed
14.4,Notstressed
11.73,Notstressed
10.15,Notstressed
9.96,Notstressed
11,Notstressed
12.6,Notstressed
13.81,Notstressed
13.7,Notstressed
11.63,Notstressed
7.42,Notstressed
1.39,Notstressed
-5.79,Notstressed
-13.32,Notstressed
-20.42,Notstressed
-26.51,Notstressed
-31.19,Notstressed
-34.21,Notstressed
-35.47,Notstressed
-34.97,Notstressed
-32.84,Notstressed
-29.44,Notstressed
-25.34,Notstressed
-21.23,Notstressed
-17.73,Notstressed
-15.19,Notstressed
-13.56,Notstressed
-12.45,Notstressed
-11.29,Notstressed
-9.62,Notstressed
-7.24,Notstressed
-4.32,Notstressed
-1.21,Notstressed
1.76,Notstressed
4.39,Notstressed
6.69,Notstressed
8.8,Notstressed
10.8,Notstressed
12.64,Notstressed
14.11,Notstressed
15.01,Notstressed
15.23,Notstressed
14.84,Notstressed
14.07,Notstressed
13.14,Notstressed
12.2,Notstressed
11.28,Notstressed
10.33,Notstressed
9.34,Notstressed
8.36,Notstressed
7.52,Notstressed
6.91,Notstressed
6.53,Notstressed
6.27,Notstressed
6.02,Notstressed
5.71,Notstressed
5.48,Notstressed
5.54,Notstressed
6.13,Notstressed
7.32,Notstressed
9.03,Notstressed
11.01,Notstressed
13,Notstressed
14.81,Notstressed
16.38,Notstressed
17.63,Notstressed
18.45,Notstressed
18.65,Notstressed
18,Notstressed
16.4,Notstressed
13.99,Notstressed
11.19,Notstressed
8.54,Notstressed
6.52,Notstressed
5.34,Notstressed
4.87,Notstressed
4.78,Notstressed
4.66,Notstressed
4.23,Notstressed
3.39,Notstressed
2.19,Notstressed
0.79,Notstressed
-0.61,Notstressed
-1.91,Notstressed
-3.01,Notstressed
-3.9,Notstressed
-4.56,Notstressed
-5.03,Notstressed
-5.32,Notstressed
-5.48,Notstressed
-5.61,Notstressed
-5.85,Notstressed
-6.37,Notstressed
-7.36,Notstressed
-8.93,Notstressed
-10.99,Notstressed
-13.26,Notstressed
-15.36,Notstressed
-16.91,Notstressed
-17.72,Notstressed
-17.86,Notstressed
-17.54,Notstressed
-16.97,Notstressed
-16.18,Notstressed
-15.03,Notstressed
-13.31,Notstressed
-10.94,Notstressed
-8.08,Notstressed
-5.12,Notstressed
-2.49,Notstressed
-0.48,Notstressed
0.88,Notstressed
1.78,Notstressed
2.51,Notstressed
3.3,Notstressed
4.21,Notstressed
5.22,Notstressed
6.24,Notstressed
7.19,Notstressed
8.04,Notstressed
8.73,Notstressed
9.19,Notstressed
9.27,Notstressed
8.81,Notstressed
7.66,Notstressed
5.8,Notstressed
3.32,Notstressed
0.46,Notstressed
-2.44,Notstressed
-5.12,Notstressed
-7.37,Notstressed
-9.14,Notstressed
-10.52,Notstressed
-11.67,Notstressed
-12.76,Notstressed
-13.95,Notstressed
-15.28,Notstressed
-16.65,Notstressed
-17.81,Notstressed
-18.4,Notstressed
-18.1,Notstressed
-16.74,Notstressed
-14.39,Notstressed
-11.38,Notstressed
-8.16,Notstressed
-5.15,Notstressed
-2.67,Notstressed
-0.86,Notstressed
0.25,Notstressed
0.66,Notstressed
0.45,Notstressed
-0.27,Notstressed
-1.33,Notstressed
-2.47,Notstressed
-3.51,Notstressed
-4.31,Notstressed
-4.84,Notstressed
-5.11,Notstressed
-5.15,Notstressed
-4.94,Notstressed
-4.42,Notstressed
-3.56,Notstressed
-2.39,Notstressed
-1.04,Notstressed
0.3,Notstressed
1.41,Notstressed
2.08,Notstressed
2.16,Notstressed
1.56,Notstressed
0.31,Notstressed
-1.49,Notstressed
-3.61,Notstressed
-5.82,Notstressed
-7.84,Notstressed
-9.53,Notstressed
-10.87,Notstressed
-11.98,Notstressed
-13.07,Notstressed
-14.35,Notstressed
-15.87,Notstressed
-17.5,Notstressed
-18.88,Notstressed
-19.57,Notstressed
-19.16,Notstressed
-17.48,Notstressed
-14.66,Notstressed
-11.1,Notstressed
-7.31,Notstressed
-3.78,Notstressed
-0.83,Notstressed
1.4,Notstressed
2.96,Notstressed
3.93,Notstressed
4.39,Notstressed
4.37,Notstressed
3.92,Notstressed
3.11,Notstressed
2.14,Notstressed
1.27,Notstressed
0.8,Notstressed
0.91,Notstressed
1.58,Notstressed
2.65,Notstressed
3.75,Notstressed
4.54,Notstressed
4.77,Notstressed
4.37,Notstressed
3.45,Notstressed
2.2,Notstressed
0.8,Notstressed
-0.63,Notstressed
-2.02,Notstressed
-3.29,Notstressed
-4.33,Notstressed
-5.02,Notstressed
-5.24,Notstressed
-4.99,Notstressed
-4.4,Notstressed
-3.65,Notstressed
-3,Notstressed
-2.64,Notstressed
-2.73,Notstressed
-3.37,Notstressed
-4.58,Notstressed
-6.21,Notstressed
-7.91,Notstressed
-9.14,Notstressed
-9.35,Notstressed
-8.16,Notstressed
-5.51,Notstressed
-1.72,Notstressed
2.66,Notstressed
7.01,Notstressed
10.82,Notstressed
13.82,Notstressed
15.95,Notstressed
17.27,Notstressed
17.85,Notstressed
17.69,Notstressed
16.71,Notstressed
14.82,Notstressed
12.04,Notstressed
8.56,Notstressed
4.77,Notstressed
1.2,Notstressed
-1.67,Notstressed
-3.56,Notstressed
-4.43,Notstressed
-4.51,Notstressed
-4.14,Notstressed
-3.63,Notstressed
-3.21,Notstressed
-3.01,Notstressed
-3.14,Notstressed
-3.68,Notstressed
-4.67,Notstressed
-6.01,Notstressed
-7.47,Notstressed
-8.68,Notstressed
-9.32,Notstressed
-9.23,Notstressed
-8.5,Notstressed
-7.44,Notstressed
-6.47,Notstressed
-5.93,Notstressed
-5.96,Notstressed
-6.61,Notstressed
-7.81,Notstressed
-9.52,Notstressed
-11.67,Notstressed
-14.05,Notstressed
-16.29,Notstressed
-17.9,Notstressed
-18.41,Notstressed
-17.6,Notstressed
-15.6,Notstressed
-12.84,Notstressed
-9.85,Notstressed
-7.13,Notstressed
-4.97,Notstressed
-3.48,Notstressed
-2.61,Notstressed
-2.27,Notstressed
-2.37,Notstressed
-2.78,Notstressed
-3.35,Notstressed
-3.91,Notstressed
-4.29,Notstressed
-4.38,Notstressed
-4.13,Notstressed
-3.6,Notstressed
-2.87,Notstressed
-2.04,Notstressed
-1.24,Notstressed
-0.54,Notstressed
0.03,Notstressed
0.49,Notstressed
0.9,Notstressed
1.28,Notstressed
1.61,Notstressed
1.73,Notstressed
1.44,Notstressed
0.57,Notstressed
-0.94,Notstressed
-2.98,Notstressed
-5.3,Notstressed
-7.63,Notstressed
-9.77,Notstressed
-11.63,Notstressed
-13.28,Notstressed
-14.82,Notstressed
-16.39,Notstressed
-18.1,Notstressed
-20.01,Notstressed
-22.16,Notstressed
-24.47,Notstressed
-26.76,Notstressed
-28.7,Notstressed
-29.84,Notstressed
-29.71,Notstressed
-27.99,Notstressed
-24.62,Notstressed
-19.85,Notstressed
-14.27,Notstressed
-8.58,Notstressed
-3.46,Notstressed
0.62,Notstressed
3.47,Notstressed
5.16,Notstressed
5.92,Notstressed
6.03,Notstressed
5.7,Notstressed
5.1,Notstressed
4.31,Notstressed
3.47,Notstressed
2.71,Notstressed
2.26,Notstressed
2.27,Notstressed
2.84,Notstressed
3.89,Notstressed
5.24,Notstressed
6.56,Notstressed
7.6,Notstressed
8.2,Notstressed
8.38,Notstressed
8.28,Notstressed
8.08,Notstressed
7.87,Notstressed
7.64,Notstressed
7.27,Notstressed
6.63,Notstressed
5.64,Notstressed
4.33,Notstressed
2.8,Notstressed
1.19,Notstressed
-0.36,Notstressed
-1.75,Notstressed
-3.01,Notstressed
-4.21,Notstressed
-5.5,Notstressed
-7.05,Notstressed
-8.99,Notstressed
-11.38,Notstressed
-14.15,Notstressed
-17.1,Notstressed
-19.86,Notstressed
-21.97,Notstressed
-22.94,Notstressed
-22.41,Notstressed
-20.23,Notstressed
-16.58,Notstressed
-11.93,Notstressed
-6.96,Notstressed
-2.34,Notstressed
1.46,Notstressed
4.23,Notstressed
6.04,Notstressed
7.1,Notstressed
7.68,Notstressed
7.96,Notstressed
8.01,Notstressed
7.82,Notstressed
7.4,Notstressed
6.8,Notstressed
6.17,Notstressed
5.7,Notstressed
5.57,Notstressed
5.88,Notstressed
6.57,Notstressed
7.49,Notstressed
8.43,Notstressed
9.19,Notstressed
9.7,Notstressed
10,Notstressed
10.14,Notstressed
10.19,Notstressed
10.07,Notstressed
9.66,Notstressed
8.85,Notstressed
7.6,Notstressed
6.07,Notstressed
4.46,Notstressed
2.99,Notstressed
1.71,Notstressed
0.56,Notstressed
-0.67,Notstressed
-2.17,Notstressed
-4.07,Notstressed
-6.41,Notstressed
-9.13,Notstressed
-12.13,Notstressed
-15.25,Notstressed
-18.23,Notstressed
-20.67,Notstressed
-22.07,Notstressed
-22.02,Notstressed
-20.26,Notstressed
-16.93,Notstressed
-12.43,Notstressed
-7.38,Notstressed
-2.39,Notstressed
2.06,Notstressed
5.74,Notstressed
8.62,Notstressed
10.75,Notstressed
12.17,Notstressed
12.89,Notstressed
12.91,Notstressed
12.31,Notstressed
11.33,Notstressed
10.33,Notstressed
9.63,Notstressed
9.46,Notstressed
9.83,Notstressed
10.53,Notstressed
11.26,Notstressed
11.77,Notstressed
11.97,Notstressed
11.94,Notstressed
11.87,Notstressed
11.95,Notstressed
12.2,Notstressed
12.51,Notstressed
12.62,Notstressed
12.27,Notstressed
11.28,Notstressed
9.63,Notstressed
7.49,Notstressed
5.15,Notstressed
2.9,Notstressed
0.95,Notstressed
-0.71,Notstressed
-2.24,Notstressed
-3.91,Notstressed
-5.97,Notstressed
-8.54,Notstressed
-11.58,Notstressed
-14.95,Notstressed
-18.41,Notstressed
-21.64,Notstressed
-24.28,Notstressed
-25.9,Notstressed
-26.15,Notstressed
-24.83,Notstressed
-22.02,Notstressed
-18.08,Notstressed
-13.56,Notstressed
-8.98,Notstressed
-4.69,Notstressed
-0.81,Notstressed
2.76,Notstressed
6.08,Notstressed
9.13,Notstressed
11.68,Notstressed
13.44,Notstressed
14.24,Notstressed
14.1,Notstressed
13.37,Notstressed
12.54,Notstressed
12.07,Notstressed
12.23,Notstressed
12.94,Notstressed
13.83,Notstressed
14.45,Notstressed
14.47,Notstressed
13.82,Notstressed
12.73,Notstressed
11.55,Notstressed
10.56,Notstressed
9.87,Notstressed
9.34,Notstressed
8.72,Notstressed
7.82,Notstressed
6.59,Notstressed
5.17,Notstressed
3.82,Notstressed
2.69,Notstressed
1.82,Notstressed
1.08,Notstressed
0.2,Notstressed
-1.09,Notstressed
-2.98,Notstressed
-5.54,Notstressed
-8.71,Notstressed
-12.34,Notstressed
-16.17,Notstressed
-19.8,Notstressed
-22.74,Notstressed
-24.47,Notstressed
-24.54,Notstressed
-22.71,Notstressed
-19.04,Notstressed
-13.91,Notstressed
-7.92,Notstressed
-1.75,Notstressed
3.99,Notstressed
8.93,Notstressed
12.86,Notstressed
15.77,Notstressed
17.7,Notstressed
18.68,Notstressed
18.8,Notstressed
18.2,Notstressed
17.14,Notstressed
15.97,Notstressed
15.04,Notstressed
14.56,Notstressed
14.58,Notstressed
14.94,Notstressed
15.43,Notstressed
15.87,Notstressed
16.21,Notstressed
16.48,Notstressed
16.74,Notstressed
16.97,Notstressed
17.12,Notstressed
17.01,Notstressed
16.5,Notstressed
15.45,Notstressed
13.76,Notstressed
11.37,Notstressed
8.29,Notstressed
4.65,Notstressed
0.65,Notstressed
-3.39,Notstressed
-7.22,Notstressed
-10.66,Notstressed
-13.76,Notstressed
-16.68,Notstressed
-19.62,Notstressed
-22.72,Notstressed
-25.86,Notstressed
-28.69,Notstressed
-30.65,Notstressed
-31.18,Notstressed
-29.84,Notstressed
-26.53,Notstressed
-21.47,Notstressed
-15.19,Notstressed
-8.37,Notstressed
-1.67,Notstressed
4.36,Notstressed
9.36,Notstressed
13.13,Notstressed
15.6,Notstressed
16.81,Notstressed
16.88,Notstressed
16.07,Notstressed
14.72,Notstressed
13.25,Notstressed
11.99,Notstressed
11.18,Notstressed
10.86,Notstressed
10.92,Notstressed
11.19,Notstressed
11.51,Notstressed
11.85,Notstressed
12.26,Notstressed
12.83,Notstressed
13.57,Notstressed
14.37,Notstressed
14.97,Notstressed
15.12,Notstressed
14.62,Notstressed
13.49,Notstressed
11.87,Notstressed
10.03,Notstressed
8.21,Notstressed
6.57,Notstressed
5.13,Notstressed
3.79,Notstressed
2.45,Notstressed
0.96,Notstressed
-0.8,Notstressed
-2.94,Notstressed
-5.41,Notstressed
-8.01,Notstressed
-10.31,Notstressed
-11.73,Notstressed
-11.77,Notstressed
-10.13,Notstressed
-6.89,Notstressed
-2.47,Notstressed
2.51,Notstressed
7.42,Notstressed
11.75,Notstressed
15.24,Notstressed
17.78,Notstressed
19.42,Notstressed
20.24,Notstressed
20.33,Notstressed
19.8,Notstressed
18.79,Notstressed
17.52,Notstressed
16.23,Notstressed
15.15,Notstressed
14.45,Notstressed
14.13,Notstressed
14.1,Notstressed
14.17,Notstressed
14.2,Notstressed
14.16,Notstressed
14.1,Notstressed
14.07,Notstressed
14.08,Notstressed
13.99,Notstressed
13.61,Notstressed
12.76,Notstressed
11.38,Notstressed
9.55,Notstressed
7.47,Notstressed
5.35,Notstressed
3.32,Notstressed
1.41,Notstressed
-0.49,Notstressed
-2.51,Notstressed
-4.81,Notstressed
-7.54,Notstressed
-10.75,Notstressed
-14.38,Notstressed
-18.17,Notstressed
-21.65,Notstressed
-24.2,Notstressed
-25.2,Notstressed
-24.22,Notstressed
-21.22,Notstressed
-16.55,Notstressed
-10.86,Notstressed
-4.94,Notstressed
0.53,Notstressed
5.1,Notstressed
8.53,Notstressed
10.78,Notstressed
11.93,Notstressed
12.1,Notstressed
11.52,Notstressed
10.42,Notstressed
9.11,Notstressed
7.86,Notstressed
6.89,Notstressed
6.33,Notstressed
6.24,Notstressed
6.55,Notstressed
7.12,Notstressed
7.78,Notstressed
8.4,Notstressed
8.92,Notstressed
9.31,Notstressed
9.6,Notstressed
9.75,Notstressed
9.63,Notstressed
9.08,Notstressed
7.93,Notstressed
6.21,Notstressed
4.11,Notstressed
1.95,Notstressed
0.01,Notstressed
-1.62,Notstressed
-3.09,Notstressed
-4.72,Notstressed
-6.84,Notstressed
-9.63,Notstressed
-13.04,Notstressed
-16.83,Notstressed
-20.54,Notstressed
-23.65,Notstressed
-25.61,Notstressed
-25.95,Notstressed
-24.4,Notstressed
-20.99,Notstressed
-16.1,Notstressed
-10.37,Notstressed
-4.59,Notstressed
0.56,Notstressed
4.66,Notstressed
7.59,Notstressed
9.49,Notstressed
10.56,Notstressed
10.96,Notstressed
10.82,Notstressed
10.19,Notstressed
9.21,Notstressed
8.07,Notstressed
7.05,Notstressed
6.38,Notstressed
6.18,Notstressed
6.45,Notstressed
7.04,Notstressed
7.77,Notstressed
8.51,Notstressed
9.17,Notstressed
9.77,Notstressed
10.31,Notstressed
10.71,Notstressed
10.82,Notstressed
10.41,Notstressed
9.32,Notstressed
7.52,Notstressed
5.19,Notstressed
2.63,Notstressed
0.21,Notstressed
-1.86,Notstressed
-3.54,Notstressed
-5.05,Notstressed
-6.73,Notstressed
-8.9,Notstressed
-11.76,Notstressed
-15.25,Notstressed
-19.13,Notstressed
-22.89,Notstressed
-25.92,Notstressed
-27.59,Notstressed
-27.41,Notstressed
-25.15,Notstressed
-21.01,Notstressed
-15.56,Notstressed
-9.6,Notstressed
-3.93,Notstressed
0.86,Notstressed
4.5,Notstressed
7,Notstressed
8.51,Notstressed
9.2,Notstressed
9.18,Notstressed
8.54,Notstressed
7.48,Notstressed
6.28,Notstressed
5.28,Notstressed
4.75,Notstressed
4.79,Notstressed
5.3,Notstressed
6.06,Notstressed
6.82,Notstressed
7.44,Notstressed
7.89,Notstressed
8.25,Notstressed
8.57,Notstressed
8.88,Notstressed
9.12,Notstressed
9.16,Notstressed
8.86,Notstressed
8.12,Notstressed
6.9,Notstressed
5.24,Notstressed
3.25,Notstressed
1.06,Notstressed
-1.19,Notstressed
-3.4,Notstressed
-5.54,Notstressed
-7.62,Notstressed
-9.75,Notstressed
-12.09,Notstressed
-14.77,Notstressed
-17.81,Notstressed
-20.97,Notstressed
-23.81,Notstressed
-25.71,Notstressed
-26.08,Notstressed
-24.65,Notstressed
-21.49,Notstressed
-17.08,Notstressed
-12.04,Notstressed
-7,Notstressed
-2.38,Notstressed
1.57,Notstressed
4.77,Notstressed
7.14,Notstressed
8.63,Notstressed
9.21,Notstressed
8.94,Notstressed
8.02,Notstressed
6.75,Notstressed
5.53,Notstressed
4.66,Notstressed
4.33,Notstressed
4.57,Notstressed
5.26,Notstressed
6.17,Notstressed
7.09,Notstressed
7.83,Notstressed
8.32,Notstressed
8.57,Notstressed
8.64,Notstressed
8.59,Notstressed
8.37,Notstressed
7.89,Notstressed
6.99,Notstressed
5.59,Notstressed
3.69,Notstressed
1.46,Notstressed
-0.86,Notstressed
-2.96,Notstressed
-4.7,Notstressed
-6.06,Notstressed
-7.23,Notstressed
-8.5,Notstressed
-10.13,Notstressed
-12.33,Notstressed
-15.11,Notstressed
-18.33,Notstressed
-21.66,Notstressed
-24.58,Notstressed
-26.47,Notstressed
-26.74,Notstressed
-25.04,Notstressed
-21.38,Notstressed
-16.2,Notstressed
-10.25,Notstressed
-4.36,Notstressed
0.85,Notstressed
5.06,Notstressed
8.22,Notstressed
10.49,Notstressed
12.01,Notstressed
12.86,Notstressed
13.07,Notstressed
12.65,Notstressed
11.74,Notstressed
10.56,Notstressed
9.44,Notstressed
8.65,Notstressed
8.4,Notstressed
8.71,Notstressed
9.45,Notstressed
10.43,Notstressed
11.41,Notstressed
12.26,Notstressed
12.94,Notstressed
13.44,Notstressed
13.73,Notstressed
13.73,Notstressed
13.31,Notstressed
12.38,Notstressed
10.96,Notstressed
9.15,Notstressed
7.19,Notstressed
5.28,Notstressed
3.53,Notstressed
1.95,Notstressed
0.48,Notstressed
-1.01,Notstressed
-2.61,Notstressed
-4.41,Notstressed
-6.51,Notstressed
-8.99,Notstressed
-11.89,Notstressed
-15.09,Notstressed
-18.22,Notstressed
-20.75,Notstressed
-22.08,Notstressed
-21.72,Notstressed
-19.5,Notstressed
-15.63,Notstressed
-10.64,Notstressed
-5.2,Notstressed
0.06,Notstressed
4.69,Notstressed
8.42,Notstressed
11.18,Notstressed
12.97,Notstressed
13.86,Notstressed
13.92,Notstressed
13.31,Notstressed
12.25,Notstressed
10.99,Notstressed
9.81,Notstressed
8.92,Notstressed
8.46,Notstressed
8.48,Notstressed
8.91,Notstressed
9.61,Notstressed
10.4,Notstressed
11.14,Notstressed
11.71,Notstressed
12.05,Notstressed
12.16,Notstressed
12.07,Notstressed
11.82,Notstressed
11.41,Notstressed
10.79,Notstressed
9.92,Notstressed
8.76,Notstressed
7.29,Notstressed
5.57,Notstressed
3.71,Notstressed
1.82,Notstressed
-0.01,Notstressed
-1.78,Notstressed
-3.61,Notstressed
-5.65,Notstressed
-8.08,Notstressed
-10.96,Notstressed
-14.15,Notstressed
-17.26,Notstressed
-19.76,Notstressed
-21.06,Notstressed
-20.75,Notstressed
-18.72,Notstressed
-15.21,Notstressed
-10.74,Notstressed
-5.95,Notstressed
-1.39,Notstressed
2.55,Notstressed
5.69,Notstressed
7.99,Notstressed
9.51,Notstressed
10.31,Notstressed
10.49,Notstressed
10.17,Notstressed
9.51,Notstressed
8.73,Notstressed
8.04,Notstressed
7.58,Notstressed
7.44,Notstressed
7.57,Notstressed
7.86,Notstressed
8.18,Notstressed
8.47,Notstressed
8.71,Notstressed
8.99,Notstressed
9.38,Notstressed
9.87,Notstressed
10.31,Notstressed
10.43,Notstressed
9.97,Notstressed
8.77,Notstressed
6.89,Notstressed
4.57,Notstressed
2.17,Notstressed
-0.01,Notstressed
-1.83,Notstressed
-3.35,Notstressed
-4.77,Notstressed
-6.38,Notstressed
-8.4,Notstressed
-10.94,Notstressed
-13.95,Notstressed
-17.22,Notstressed
-20.39,Notstressed
-23,Notstressed
-24.55,Notstressed
-24.65,Notstressed
-23.07,Notstressed
-19.88,Notstressed
-15.46,Notstressed
-10.4,Notstressed
-5.35,Notstressed
-0.86,Notstressed
2.72,Notstressed
5.24,Notstressed
